og	gos
COG0046	GO:0003824,GO:0016874,GO:0016879,GO:0004642,GO:0016884,GO:0000166,GO:0035639,GO:0005488,GO:0043167,GO:1901363,GO:0001883,GO:0001882,GO:0043168,GO:1901265,GO:0032549,GO:0017076,GO:0005524,GO:0036094,GO:0030554,GO:0097159,GO:0032559,GO:0032555,GO:0032550,GO:0032553,GO:0008152,GO:0044281,GO:0044710,GO:1901564,GO:0006807,GO:0009987,GO:0071704,GO:0044238,GO:0044237,GO:1901360,GO:0046483,GO:0034641,GO:0006139,GO:0006725,GO:0055086,GO:0072521,GO:1901362,GO:0019438,GO:1901576,GO:0018130,GO:0044249,GO:0044271,GO:0009058,GO:1901566,GO:0072522,GO:0019637,GO:0006753,GO:0006796,GO:0006793,GO:0006163,GO:0009117,GO:0006164,GO:0034654,GO:0090407,GO:1901293,GO:0009165,GO:0009161,GO:0009259,GO:0009150,GO:0009123,GO:1901135,GO:0019693,GO:0009167,GO:0009156,GO:0009126,GO:0009152,GO:0009260,GO:0046390,GO:0009124,GO:1901137,GO:0009168,GO:0006189,GO:0006188,GO:0009127,GO:0046040,GO:0006541,GO:0043436,GO:0009064,GO:1901605,GO:0006082,GO:0019752,GO:0006520,GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0005737
COG0232	GO:0016787,GO:0003824,GO:0042578,GO:0016788,GO:0005488,GO:0043169,GO:0043167,GO:0046872,GO:0008081,GO:0016793,GO:0008832,GO:0000287,GO:0008152,GO:1901360,GO:0044710,GO:0046483,GO:0044281,GO:0006807,GO:0034641,GO:0006139,GO:0009987,GO:0006725,GO:0055086,GO:0071704,GO:0044238,GO:0044237,GO:1901564,GO:1901135,GO:0009116,GO:1901657,GO:0009199,GO:0009205,GO:0046128,GO:0006163,GO:0009141,GO:0009144,GO:0046039,GO:1901068,GO:0019637,GO:0009150,GO:0006753,GO:0009259,GO:0042278,GO:0019693,GO:0072521,GO:0009117,GO:0009119,GO:0006796,GO:0006793
COG1351	GO:0005488,GO:0008168,GO:0000166,GO:1901363,GO:1901265,GO:0043168,GO:0050662,GO:0050660,GO:0043167,GO:0016740,GO:0016741,GO:0050797,GO:0036094,GO:0003824,GO:0048037,GO:0097159,GO:0042083,GO:0032259,GO:0008152,GO:0009219,GO:1901564,GO:0072528,GO:0044249,GO:0034641,GO:0009165,GO:0009162,GO:0044281,GO:0009394,GO:0009123,GO:1901362,GO:0009124,GO:0072527,GO:0006220,GO:0006139,GO:0044710,GO:0046385,GO:1901576,GO:0009263,GO:0071704,GO:1901360,GO:0009129,GO:0018130,GO:0009262,GO:0006221,GO:0009157,GO:0009221,GO:0009987,GO:0006725,GO:0009058,GO:0009176,GO:0009117,GO:0019438,GO:0034654,GO:0009130,GO:0090407,GO:0055086,GO:0046483,GO:0044238,GO:0044271,GO:1901566,GO:0006231,GO:1901137,GO:1901135,GO:0046073,GO:0009177,GO:0044237,GO:0019692,GO:0006796,GO:0006807,GO:1901293,GO:0006793,GO:0019637,GO:0009265,GO:0006753
COG1781	GO:0043167,GO:0005488,GO:0043169,GO:0046872,GO:0003824,GO:0016740,GO:0016743,GO:0016741,GO:0004070,GO:0008152,GO:0072528,GO:0044249,GO:0034641,GO:0044281,GO:1901576,GO:1901362,GO:1901360,GO:0072527,GO:0006139,GO:0044710,GO:0071704,GO:0018130,GO:0009987,GO:0006725,GO:0009058,GO:1901564,GO:0055086,GO:0046483,GO:0044238,GO:0044271,GO:1901566,GO:0044237,GO:0006807,GO:0046112,GO:0019856,GO:0006206,GO:0006207,GO:0009112,GO:0009165,GO:0006220,GO:0006221,GO:0009117,GO:0034654,GO:0090407,GO:0006796,GO:1901293,GO:0006793,GO:0019637,GO:0019438,GO:0006753,GO:0044464,GO:0005623,GO:0043234,GO:0032991,GO:0009347
COG1953	GO:0005215,GO:0022857,GO:0022891,GO:0022892,GO:0015932,GO:0015205,GO:0006810,GO:0051234,GO:0051179,GO:0044765,GO:0044699,GO:0071705,GO:0071702,GO:0009987,GO:0055085,GO:0015931,GO:0044763,GO:0015851,GO:0016020
COG1972	GO:0015932,GO:0005337,GO:0005215,GO:0022891,GO:0022892,GO:0022857,GO:1901505,GO:0015291,GO:0022804,GO:0015294,GO:0015293,GO:0008324,GO:0015075,GO:0005415,GO:0015081,GO:0015077,GO:0015370,GO:0046873,GO:0022890,GO:0005488,GO:1901363,GO:0097159,GO:0001882,GO:0036094,GO:0006810,GO:0044699,GO:0051179,GO:0051234,GO:0044765,GO:0015931,GO:0071705,GO:0071702,GO:0009987,GO:0044763,GO:0055085,GO:0015672,GO:0006812,GO:0006811,GO:0034220,GO:0035725,GO:0006814,GO:0030001,GO:0016020
ENOG410ZYVG	GO:0016818,GO:0003824,GO:0016787,GO:0043169,GO:0016817,GO:0043167,GO:0005488,GO:0046872,GO:0016462,GO:0047631,GO:0008152
COG0800	GO:0016829,GO:0003824,GO:0016830,GO:0016832,GO:0008675,GO:0008700,GO:0016833,GO:0008674,GO:0008152
COG1554	GO:0003824,GO:0030246,GO:0005488,GO:0016787,GO:0016740,GO:0016757,GO:0016758,GO:0033831,GO:0046527,GO:0004645,GO:0050082,GO:0008152,GO:0071704,GO:0044238,GO:0005975
COG1803	GO:0003824,GO:0008929,GO:0016829,GO:0016838,GO:0016835,GO:0008152,GO:0009987,GO:0044237,GO:0044710,GO:1901576,GO:0044249,GO:0071704,GO:0009058,GO:0019242,GO:0006081,GO:0009438,GO:0046184
COG1830	GO:0016829,GO:0003824,GO:0016830,GO:0016832,GO:0004332,GO:0016835,GO:0016836,GO:0008152
COG2115	GO:0016853,GO:0003824,GO:0009045,GO:0016861,GO:0016860,GO:0046872,GO:0043169,GO:0043167,GO:0005488,GO:0000287,GO:0005975,GO:0008152,GO:0071704,GO:0044238,GO:0019321,GO:0044723,GO:0005996,GO:0046365,GO:1901575,GO:0009056,GO:0044724,GO:0042732,GO:0016052,GO:0019320,GO:0006739,GO:0006732,GO:0006733,GO:0046496,GO:0034641,GO:0006098,GO:0044281,GO:0072524,GO:1901360,GO:0006139,GO:0044710,GO:0051186,GO:0055114,GO:0046483,GO:0006740,GO:0019318,GO:0009987,GO:0006725,GO:0009117,GO:1901564,GO:0055086,GO:0006007,GO:0044237,GO:0006796,GO:0006807,GO:0006793,GO:0019637,GO:0006006,GO:0006753,GO:0019362,GO:0005737,GO:0044464,GO:0005623,GO:0005622,GO:0044424
COG2211	GO:0005215,GO:0006810,GO:0051234,GO:0051179,GO:0044765,GO:0044699,GO:0006812,GO:0006811,GO:0015672,GO:0006814,GO:0030001,GO:0008643,GO:0071702,GO:0016020
COG2342	GO:0003824,GO:0016874,GO:0004812,GO:0016875,GO:0016876,GO:0016787,GO:0008152
COG3325	GO:0004553,GO:0003824,GO:0016787,GO:0016798,GO:0004568,GO:0005488,GO:0097367,GO:0008061,GO:0030246,GO:0008152,GO:0071704,GO:0005975,GO:0044238,GO:0043170,GO:0006030,GO:0006022,GO:1901071,GO:0006807,GO:1901135,GO:1901564,GO:0006040,GO:0009056,GO:0046348,GO:0006026,GO:1901072,GO:0009057,GO:0006032,GO:1901136,GO:1901565,GO:1901575,GO:0044699,GO:0009987,GO:0044763,GO:0044237,GO:0044260,GO:0044036,GO:0044248,GO:0071840,GO:0071554,GO:0016998,GO:0005576
COG3635	GO:0003824,GO:0043169,GO:0043167,GO:0005488,GO:0046872,GO:0004619,GO:0016853,GO:0016868,GO:0016866,GO:0016301,GO:0016772,GO:0016740,GO:0046537,GO:0008152,GO:0009987,GO:0044237,GO:0019320,GO:0046365,GO:0006091,GO:0006096,GO:1901575,GO:0071704,GO:0019318,GO:0044723,GO:0009056,GO:0044724,GO:0044238,GO:0005975,GO:0005996,GO:0016052,GO:0006006,GO:0006007,GO:0016310,GO:0006796,GO:0006793
COG3718	GO:0016853,GO:0003824,GO:0016861,GO:0016860,GO:0008880,GO:0008152,GO:0009987,GO:0044237,GO:0046174,GO:0019751,GO:0044723,GO:0044281,GO:0044282,GO:0044712,GO:0044710,GO:0044262,GO:0071704,GO:0046164,GO:0019310,GO:1901575,GO:0009056,GO:0044724,GO:0044275,GO:0044238,GO:0005975,GO:0016052,GO:0006066,GO:0006020,GO:1901616,GO:1901615,GO:0046365,GO:0019752,GO:0044248,GO:0019585,GO:0032787,GO:0072329,GO:0043436,GO:0006082,GO:0005996,GO:0016054,GO:0006064,GO:0006063,GO:0046395
COG3867	GO:0016787,GO:0016798,GO:0003824,GO:0004553,GO:0015926,GO:0015925,GO:0031218,GO:0005488,GO:0043169,GO:0043167,GO:0046872,GO:0005509,GO:0008152,GO:0071704,GO:0044238,GO:0005975,GO:0016020
COG3892	GO:0003824,GO:0016301,GO:0016740,GO:0016772,GO:0016773,GO:0047590,GO:0008152,GO:0009987,GO:0044237,GO:0016310,GO:0006796,GO:0006793
COG4668	GO:0016740,GO:0005215,GO:0015291,GO:1901476,GO:0005402,GO:0015144,GO:0022804,GO:0015295,GO:0015294,GO:0008324,GO:0005351,GO:0015293,GO:0051119,GO:0022891,GO:0022892,GO:0015075,GO:0022857,GO:0003824,GO:0016772,GO:0016773,GO:0008982,GO:0016301,GO:0008965,GO:0016775,GO:0051179,GO:0006810,GO:0051234,GO:0044699,GO:0008643,GO:0071702,GO:0044765,GO:0009401,GO:0034219,GO:0015992,GO:0015672,GO:0006818,GO:0006812,GO:0006811,GO:0034220,GO:0044763,GO:0055085,GO:0009987,GO:0008152,GO:0044237,GO:0016310,GO:0006796,GO:0006793,GO:0080090,GO:0019222,GO:0031323,GO:0031326,GO:2000112,GO:0060255,GO:0065007,GO:0019219,GO:0009889,GO:0050794,GO:0051171,GO:2001141,GO:0051252,GO:0010468,GO:0050789,GO:0006355,GO:0010556,GO:0044464,GO:0005623,GO:0005622,GO:0005737,GO:0044424,GO:0016020,GO:0071944,GO:0005886,GO:0016021,GO:0044425,GO:0031224
COG4678	GO:0016787,GO:0003824,GO:0016798,GO:0003796,GO:0004553,GO:0030203,GO:0044248,GO:0044036,GO:0006807,GO:0009253,GO:0044699,GO:1901575,GO:0044260,GO:0016998,GO:0071554,GO:0071704,GO:0071840,GO:1901135,GO:0009987,GO:0000270,GO:0044763,GO:0008152,GO:1901564,GO:0009056,GO:0009057,GO:1901565,GO:1901136,GO:0044237,GO:0043170,GO:0006022,GO:0006026,GO:0006027,GO:0042742,GO:0008219,GO:0019835,GO:0051707,GO:0009617,GO:0016265,GO:0006952,GO:0006950,GO:0051704,GO:0009607,GO:0050896
COG4692	GO:0003824,GO:0016787,GO:0008152
ENOG410XPHQ	GO:0006810,GO:0051234,GO:0051179,GO:0008643,GO:0044699,GO:0071702,GO:0044765,GO:0015749,GO:0008645,GO:0015762,GO:0044464,GO:0005623
ENOG410XQHZ	GO:0006810,GO:0009987,GO:0055085,GO:0044765,GO:0044763,GO:0051234,GO:0051179,GO:0044699,GO:0016020,GO:0016021,GO:0044425,GO:0031224
ENOG410ZW1V	GO:0005215,GO:0006810,GO:0051179,GO:0051234
ENOG411020E	GO:0003824,GO:0016853,GO:0016787,GO:0004518,GO:0004519,GO:0016788,GO:0008152,GO:0090305,GO:0006139,GO:0044238,GO:0009987,GO:0006725,GO:0044237,GO:0043170,GO:0090304,GO:0071704,GO:0034641,GO:0006807,GO:1901360,GO:0046483
ENOG41121K1	GO:0015295,GO:0015294,GO:0022891,GO:0022892,GO:0005351,GO:0015293,GO:0051119,GO:1901476,GO:0005215,GO:0008324,GO:0015075,GO:0022857,GO:0005402,GO:0015291,GO:0015144,GO:0022804,GO:0016740,GO:0003824,GO:0008982,GO:0016772,GO:0016773,GO:0006818,GO:0015992,GO:0055085,GO:0006812,GO:0006811,GO:0006810,GO:0034219,GO:0008643,GO:0009401,GO:0034220,GO:0044765,GO:0044763,GO:0071702,GO:0051179,GO:0009987,GO:0051234,GO:0015672,GO:0044699,GO:0008152,GO:0016020
ENOG41125HU	GO:0005215,GO:0006810,GO:0009987,GO:0055085,GO:0044765,GO:0044763,GO:0051234,GO:0051179,GO:0044699,GO:0016021,GO:0016020,GO:0044425,GO:0031224,GO:0044464,GO:0005623,GO:0071944,GO:0005886
COG0043	GO:0016831,GO:0016829,GO:0003824,GO:0016830,GO:0005488,GO:0043167,GO:1901363,GO:1901265,GO:0016491,GO:0043168,GO:0050662,GO:0000166,GO:0010181,GO:0036094,GO:0048037,GO:0097159,GO:0032553,GO:0008694,GO:0008152,GO:0009987,GO:0044281,GO:0044710,GO:0071704,GO:0044237,GO:0006732,GO:0006733,GO:0044249,GO:0009108,GO:0044283,GO:0045426,GO:1901576,GO:0044711,GO:1901663,GO:0051188,GO:1901661,GO:0042375,GO:0006744,GO:0006743,GO:0009058,GO:0051186,GO:0042181,GO:0042180,GO:0055114,GO:0009234,GO:0009233,GO:0044464,GO:0005623,GO:0016020,GO:0071944,GO:0005886
COG0108	GO:0016829,GO:0003824,GO:0008686,GO:0016830,GO:0046872,GO:0043167,GO:0043169,GO:0005488,GO:0016787,GO:0003935,GO:0003933,GO:0019238,GO:0016810,GO:0016814,GO:0000287,GO:0046914,GO:0030145,GO:1901363,GO:0097159,GO:0000166,GO:1901265,GO:0036094,GO:0035639,GO:0001883,GO:0001882,GO:0043168,GO:0032561,GO:0032549,GO:0017076,GO:0005525,GO:0019001,GO:0032555,GO:0032550,GO:0032553,GO:0008270,GO:0008152,GO:0006771,GO:0009231,GO:0044249,GO:0034641,GO:0006807,GO:0044281,GO:0044283,GO:1901362,GO:1901360,GO:1901576,GO:0044710,GO:0044711,GO:0042727,GO:0042726,GO:0071704,GO:0018130,GO:0006767,GO:0006766,GO:0009987,GO:0009058,GO:0009110,GO:1901564,GO:0046483,GO:0044271,GO:1901566,GO:0042364,GO:0044237
COG0237	GO:0003824,GO:0016740,GO:0016301,GO:0016772,GO:0000166,GO:0005488,GO:1901363,GO:0001882,GO:0043168,GO:0043167,GO:1901265,GO:0032549,GO:0017076,GO:0036094,GO:0030554,GO:0097159,GO:0032553,GO:0035639,GO:0001883,GO:0005524,GO:0032559,GO:0032555,GO:0032550,GO:0004140,GO:0016773,GO:0008152,GO:0009987,GO:0044237,GO:0006796,GO:0006793,GO:0016310,GO:1901360,GO:0044710,GO:0046483,GO:0019637,GO:0044281,GO:0006807,GO:0006753,GO:0034641,GO:0006139,GO:0006725,GO:0055086,GO:0071704,GO:0009117,GO:0044238,GO:0009058,GO:0009165,GO:0009163,GO:1901362,GO:0034032,GO:0046129,GO:0046128,GO:0042455,GO:1901564,GO:1901566,GO:0006163,GO:0042451,GO:0006164,GO:0019438,GO:1901576,GO:0051186,GO:0051188,GO:0018130,GO:0009152,GO:0009150,GO:0009260,GO:0034654,GO:0090407,GO:0044271,GO:0046390,GO:0033865,GO:1901293,GO:0015936,GO:0015937,GO:0006732,GO:0044249,GO:0009259,GO:0042278,GO:0033875,GO:0034030,GO:0034033,GO:1901137,GO:1901135,GO:0033866,GO:0009108,GO:0072521,GO:0072522,GO:0009116,GO:0009119,GO:0019693,GO:1901657,GO:1901659,GO:0044464,GO:0005623,GO:0005622,GO:0044424,GO:0005737
COG0276	GO:0016829,GO:0004325,GO:0003824,GO:0005488,GO:0046872,GO:0043169,GO:0043167,GO:0008152,GO:0009987,GO:1901360,GO:0071704,GO:0006778,GO:0046483,GO:1901564,GO:0006807,GO:0051186,GO:0033013,GO:0006725,GO:0044237,GO:0006779,GO:0044710,GO:1901362,GO:0019438,GO:1901576,GO:0051188,GO:0033014,GO:0018130,GO:0044271,GO:0044249,GO:0034641,GO:1901566,GO:0009058,GO:0042440,GO:0006783,GO:0046148,GO:0042168,GO:0044464,GO:0005623,GO:0005737,GO:0005622,GO:0044424
COG0684	GO:0003824,GO:0016740,GO:0008428,GO:0004857,GO:0030234,GO:0008168,GO:0016741,GO:0008152,GO:0080090,GO:0019222,GO:0044092,GO:0060255,GO:0050789,GO:0065007,GO:0065009,GO:0050790,GO:0050794,GO:0043086,GO:0031323,GO:0019219,GO:0051171,GO:0051252,GO:0032259,GO:0005737,GO:0044424,GO:0044464,GO:0005623,GO:0005622
COG1179	GO:0003824,GO:0008152
COG1985	GO:0003824,GO:0016491,GO:0016614,GO:0016616,GO:0008703,GO:0005488,GO:0016787,GO:0016810,GO:0016814,GO:0019239,GO:0008835,GO:0043167,GO:0043169,GO:0046872,GO:0008270,GO:0046914,GO:1901363,GO:1901265,GO:0000166,GO:0036094,GO:0097159,GO:0050661,GO:0050662,GO:0048037,GO:0008152,GO:0044710,GO:0055114,GO:0044249,GO:0009987,GO:0009058,GO:0044237,GO:0006771,GO:0009231,GO:0034641,GO:0006807,GO:0044281,GO:0044283,GO:1901362,GO:1901360,GO:1901576,GO:0044711,GO:0042727,GO:0042726,GO:0071704,GO:0018130,GO:0006767,GO:0006766,GO:0009110,GO:1901564,GO:0046483,GO:0044271,GO:1901566,GO:0042364
COG4145	GO:0005215,GO:0005342,GO:0005488,GO:0051185,GO:0043169,GO:0042887,GO:0015233,GO:0015081,GO:0051183,GO:0090482,GO:0008509,GO:0015077,GO:0043167,GO:0046873,GO:0046872,GO:0051184,GO:0008324,GO:0046943,GO:0022891,GO:0022890,GO:0022892,GO:0008514,GO:0031420,GO:0072349,GO:0015075,GO:0031402,GO:0022857,GO:0015171,GO:0044699,GO:0051179,GO:0009987,GO:0006810,GO:0044765,GO:0051234,GO:0055085,GO:0044763,GO:0006865,GO:0006820,GO:0072337,GO:0071436,GO:0042886,GO:0051181,GO:0051180,GO:0051182,GO:0071705,GO:0035725,GO:0015849,GO:0015672,GO:0006812,GO:0006811,GO:0015711,GO:0006814,GO:0034220,GO:0030001,GO:0035461,GO:0046942,GO:0071702,GO:0003333,GO:0015887,GO:0016020,GO:0016021,GO:0044425,GO:0031224
COG5598	GO:0003824,GO:0016740,GO:0016741,GO:0008168,GO:0032259,GO:0071704,GO:1901576,GO:0044710,GO:0008152,GO:0044249,GO:0009987,GO:0009058,GO:0044237,GO:0015975,GO:0009061,GO:0045333,GO:0015947,GO:0015948,GO:0006091,GO:0043447,GO:0043446,GO:0055114,GO:0015980
COG1502	GO:0003824,GO:0016740,GO:0016780,GO:0016772,GO:0008808,GO:0030572,GO:0016787,GO:0005488,GO:0043167,GO:0016788,GO:0042578,GO:0008081,GO:0004620,GO:0016298,GO:0004630,GO:0070290,GO:0043168,GO:0005543,GO:0008289,GO:0043169,GO:0046872,GO:0005509,GO:0035091,GO:0008152,GO:0009987,GO:0071704,GO:0044238,GO:0044237,GO:0044710,GO:0006629,GO:0044255,GO:0006796,GO:0006793,GO:0019637,GO:0006644,GO:0009058,GO:1901576,GO:0044249,GO:0008610,GO:0008654,GO:0090407,GO:0046486,GO:0006650,GO:0046474,GO:0045017,GO:0046471,GO:0006655,GO:0032049,GO:0032048,GO:0006807,GO:0034641,GO:0044699,GO:0044763,GO:0016042,GO:0009056,GO:1901575,GO:0044281,GO:0009308,GO:0046470,GO:0006066,GO:0006576,GO:1901564,GO:0042439,GO:1901615,GO:0044106,GO:0007154,GO:0016020,GO:0044464,GO:0005623,GO:0071944,GO:0005886,GO:0044425,GO:0016021,GO:0031224
COG2030	GO:0003824,GO:0016491,GO:0016740,GO:0016746,GO:0016747,GO:0004312,GO:0016829,GO:0016628,GO:0016627,GO:0016620,GO:0016903,GO:0004318,GO:0055114,GO:0008152,GO:0044710,GO:0071704,GO:0009987,GO:0044237,GO:0044238,GO:0006629,GO:0044281,GO:0032787,GO:0043436,GO:0006082,GO:0019752,GO:0006631,GO:0044255,GO:0009058,GO:0044711,GO:1901576,GO:0044249,GO:0044283,GO:0016053,GO:0072330,GO:0046394,GO:0008610,GO:0006633,GO:0044464,GO:0005623,GO:0005737,GO:0005622,GO:0044424,GO:0044444,GO:0005829,GO:0043234,GO:0032991,GO:0005835,GO:0044445
ENOG410XNTS	GO:0003824,GO:0016491,GO:0016627,GO:0003995,GO:0005488,GO:0043167,GO:1901363,GO:1901265,GO:0043168,GO:0050662,GO:0050660,GO:0000166,GO:0036094,GO:0048037,GO:0097159,GO:0016740,GO:0016772,GO:0043958,GO:0016628,GO:0008152,GO:0044710,GO:0055114
ENOG410XT9E	GO:0043168,GO:0050662,GO:0050660,GO:0097159,GO:0016627,GO:0000166,GO:0036094,GO:0003824,GO:0048037,GO:0005488,GO:0003995,GO:0043167,GO:1901363,GO:1901265,GO:0016491,GO:0044710,GO:0055114,GO:0008152
COG0038	GO:0005216,GO:0005215,GO:0022857,GO:0022891,GO:0022892,GO:0015075,GO:0022803,GO:0015267,GO:0022838,GO:0008509,GO:0005254,GO:0015103,GO:0005253,GO:0015108,GO:0005244,GO:0022832,GO:0022836,GO:0022839,GO:0008308,GO:0005247,GO:0008324,GO:0044699,GO:0055085,GO:0006810,GO:0051234,GO:0051179,GO:0009987,GO:0044763,GO:0044765,GO:0006811,GO:0006821,GO:0034220,GO:0006820,GO:0015698,GO:0065007,GO:0051049,GO:0034765,GO:0050789,GO:0050794,GO:0032879,GO:0034762,GO:0043269,GO:0044070,GO:0006812,GO:0015672,GO:0006813,GO:0030001,GO:0016020,GO:0016021,GO:0044425,GO:0031224,GO:0044464,GO:0005623,GO:0071944,GO:0005886
COG0053	GO:0008324,GO:0005215,GO:0022891,GO:0022892,GO:0015075,GO:0022857,GO:0044699,GO:0006812,GO:0009987,GO:0055085,GO:0044763,GO:0006811,GO:0006810,GO:0051234,GO:0034220,GO:0044765,GO:0051179,GO:0016020,GO:0031224,GO:0016021,GO:0044425,GO:0044464,GO:0005623,GO:0005886,GO:0071944
COG0428	GO:0046873,GO:0005215,GO:0008324,GO:0022891,GO:0022892,GO:0015075,GO:0022857,GO:0055085,GO:0044699,GO:0030001,GO:0006810,GO:0009987,GO:0044763,GO:0051179,GO:0051234,GO:0044765,GO:0006811,GO:0006812,GO:0034220,GO:0000041,GO:0006829,GO:0016020,GO:0044464,GO:0005623,GO:0044425,GO:0016021,GO:0031224,GO:0005886,GO:0071944,GO:0043226,GO:0043227
COG0581	GO:0005215,GO:0022857,GO:0022804,GO:0015291,GO:0005315,GO:1901677,GO:0006810,GO:0051234,GO:0051179,GO:0044699,GO:0009987,GO:0044763,GO:0055085,GO:0044765,GO:0006820,GO:0006811,GO:0006817,GO:0015698,GO:0035435,GO:0034220,GO:0016020,GO:0016021,GO:0005886,GO:0044425,GO:0031224,GO:0044464,GO:0005623,GO:0071944,GO:0044459,GO:0005887,GO:0031226
COG0609	GO:0005215,GO:0006810,GO:0051234,GO:0051179,GO:0016020,GO:0044464,GO:0005623,GO:0071944,GO:0005886,GO:0044425,GO:0016021,GO:0031224
COG0672	GO:0005488,GO:1901363,GO:0020037,GO:0009055,GO:0046906,GO:0097159,GO:0006810,GO:0055085,GO:0044699,GO:0051179,GO:0009987,GO:0044763,GO:0051234,GO:0044765,GO:0016020
COG1120	GO:0016887,GO:1901363,GO:0000166,GO:0005488,GO:0032549,GO:0017076,GO:0005524,GO:0097159,GO:0032559,GO:0032555,GO:0032550,GO:0032553,GO:0035639,GO:0043168,GO:0043167,GO:0030554,GO:0001883,GO:0001882,GO:1901265,GO:0036094,GO:0016787,GO:0003824,GO:0016818,GO:0016817,GO:0016462,GO:0017111,GO:0005215,GO:0022857,GO:0022804,GO:0015405,GO:0042626,GO:0042623,GO:0015399,GO:0016820,GO:0043492,GO:0015603,GO:0015623,GO:0006200,GO:0009987,GO:0008152,GO:0046434,GO:0009166,GO:0009167,GO:0009164,GO:0044281,GO:0009161,GO:0046130,GO:1901360,GO:0009169,GO:0044710,GO:0009199,GO:0042454,GO:0009207,GO:0009205,GO:0009203,GO:0046034,GO:0046128,GO:0046483,GO:1901564,GO:1901565,GO:0034641,GO:0006163,GO:0019637,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0006807,GO:0006195,GO:1901575,GO:1901361,GO:0009150,GO:0009154,GO:0009158,GO:0046700,GO:0009261,GO:0019439,GO:0034655,GO:0044270,GO:1901292,GO:0006753,GO:0044248,GO:0009128,GO:0009123,GO:0009126,GO:0009259,GO:0009125,GO:0006139,GO:0042278,GO:0006725,GO:0055086,GO:1901136,GO:1901135,GO:0019693,GO:0072521,GO:0072523,GO:0071704,GO:0006152,GO:0009117,GO:0009116,GO:0009119,GO:0009056,GO:0044238,GO:0044237,GO:1901657,GO:0006796,GO:0006793,GO:1901658,GO:0006810,GO:0051234,GO:0051179,GO:0044699,GO:0044765,GO:0044763,GO:0055085,GO:1901678,GO:0015688
COG1176	GO:0005215,GO:0006810,GO:0051234,GO:0051179,GO:0016020,GO:0044425,GO:0016021,GO:0031224,GO:0044464,GO:0005623,GO:0071944,GO:0005886
COG1629	GO:0005215,GO:0004872,GO:0005488,GO:0043167,GO:0043169,GO:0046914,GO:0005506,GO:0046872,GO:0022892,GO:0022857,GO:0015603,GO:0046915,GO:0042927,GO:0008324,GO:0046873,GO:0022891,GO:0022890,GO:0015343,GO:0015075,GO:0005381,GO:0006810,GO:0051234,GO:0051179,GO:0044718,GO:0044699,GO:0044765,GO:1901678,GO:0006811,GO:0055072,GO:0055076,GO:0048878,GO:0065007,GO:0065008,GO:0050801,GO:0055080,GO:0042592,GO:0055065,GO:0009987,GO:0044763,GO:0006826,GO:0006812,GO:0000041,GO:0030001,GO:0055085,GO:0046916,GO:0034755,GO:0033212,GO:0006879,GO:0033214,GO:0006875,GO:0006873,GO:0030003,GO:0055082,GO:0015688,GO:0019725,GO:0015891,GO:0034220,GO:0016020,GO:0044464,GO:0005623,GO:0071944,GO:0019867,GO:0031975,GO:0044462,GO:0030312,GO:0030313,GO:0009279,GO:0005886,GO:0044425,GO:0016021,GO:0031224
COG2116	GO:0005215,GO:0008509,GO:0022891,GO:0022892,GO:0015075,GO:0022857,GO:0005342,GO:0008028,GO:0015499,GO:0046943,GO:0008514,GO:0006810,GO:0051179,GO:0051234,GO:0009987,GO:0044699,GO:0044763,GO:0006820,GO:0006811,GO:0044765,GO:0034220,GO:0055085,GO:0015724,GO:0071702,GO:0015718,GO:0015849,GO:0015711,GO:0046942,GO:0016020,GO:0031224,GO:0016021,GO:0044425
